image,w,h,sqrt_area,best_iou,conf,hit
0000289_03601_d_0000829.jpg,9,15,11.62,0.0,0.0,0
0000289_03601_d_0000829.jpg,13,22,16.91,0.0,0.0,0
0000289_03601_d_0000829.jpg,7,25,13.23,0.0,0.0,0
0000289_03601_d_0000829.jpg,10,23,15.17,0.0,0.0,0
0000289_03601_d_0000829.jpg,9,27,15.59,0.0,0.0,0
0000289_03601_d_0000829.jpg,7,21,12.12,0.0,0.0,0
0000289_03601_d_0000829.jpg,9,14,11.22,0.0,0.0,0
0000289_03601_d_0000829.jpg,9,15,11.62,0.0,0.0,0
0000289_03601_d_0000829.jpg,9,12,10.39,0.0,0.0,0
0000289_03601_d_0000829.jpg,9,25,15.0,0.0,0.0,0
0000289_03601_d_0000829.jpg,8,30,15.49,0.0,0.0,0
0000289_03601_d_0000829.jpg,6,25,12.25,0.0,0.0,0
0000289_03601_d_0000829.jpg,6,24,12.0,0.1416,0.2843,0
0000289_03601_d_0000829.jpg,5,23,10.72,0.3034,0.3148,0
0000289_03601_d_0000829.jpg,6,23,11.75,0.6424,0.232,1
0000289_03601_d_0000829.jpg,8,23,13.56,0.0,0.0,0
0000289_03601_d_0000829.jpg,6,22,11.49,0.0,0.0,0
0000289_03601_d_0000829.jpg,7,21,12.12,0.0,0.0,0
0000289_03601_d_0000829.jpg,7,23,12.69,0.0,0.0,0
0000289_03601_d_0000829.jpg,6,19,10.68,0.0,0.0,0
0000289_03601_d_0000829.jpg,7,15,10.25,0.0,0.0,0
0000289_03601_d_0000829.jpg,6,10,7.75,0.0,0.0,0
0000289_03601_d_0000829.jpg,7,20,11.83,0.0,0.0,0
0000289_03601_d_0000829.jpg,9,25,15.0,0.0,0.0,0
0000289_03601_d_0000829.jpg,10,22,14.83,0.0,0.0,0
0000289_03601_d_0000829.jpg,9,20,13.42,0.0,0.0,0
0000289_03601_d_0000829.jpg,8,19,12.33,0.0,0.0,0
0000289_03801_d_0000830.jpg,30,47,37.55,0.0,0.0,0
0000289_03801_d_0000830.jpg,33,39,35.87,0.0995,0.2084,0
0000289_03801_d_0000830.jpg,14,31,20.83,0.0,0.0,0
0000289_03801_d_0000830.jpg,19,27,22.65,0.0,0.0,0
0000289_03801_d_0000830.jpg,18,32,24.0,0.0,0.0,0
0000289_03801_d_0000830.jpg,26,57,38.5,0.8142,0.7653,1
0000289_03801_d_0000830.jpg,8,17,11.66,0.0,0.0,0
0000289_03801_d_0000830.jpg,7,18,11.22,0.0,0.0,0
0000289_03801_d_0000830.jpg,8,19,12.33,0.0,0.0,0
0000289_03801_d_0000830.jpg,10,28,16.73,0.0,0.0,0
0000289_03801_d_0000830.jpg,10,26,16.12,0.0,0.0,0
0000289_03801_d_0000830.jpg,10,27,16.43,0.0,0.0,0
0000289_03801_d_0000830.jpg,9,23,14.39,0.0,0.0,0
0000289_03801_d_0000830.jpg,9,28,15.87,0.0,0.0,0
0000289_03801_d_0000830.jpg,7,30,14.49,0.0,0.0,0
0000289_03801_d_0000830.jpg,7,29,14.25,0.0,0.0,0
0000289_03801_d_0000830.jpg,6,30,13.42,0.0,0.0,0
0000289_03801_d_0000830.jpg,8,25,14.14,0.0,0.0,0
0000289_03801_d_0000830.jpg,7,29,14.25,0.0,0.0,0
0000289_03801_d_0000830.jpg,10,27,16.43,0.0,0.0,0
0000289_03801_d_0000830.jpg,11,21,15.2,0.0,0.0,0
0000289_03801_d_0000830.jpg,7,24,12.96,0.0,0.0,0
0000289_03801_d_0000830.jpg,8,27,14.7,0.0,0.0,0
0000289_03801_d_0000830.jpg,7,18,11.22,0.0,0.0,0
0000289_03801_d_0000830.jpg,6,23,11.75,0.0,0.0,0
0000289_03801_d_0000830.jpg,5,23,10.72,0.0,0.0,0
0000289_03801_d_0000830.jpg,6,17,10.1,0.0,0.0,0
0000289_03801_d_0000830.jpg,7,21,12.12,0.0,0.0,0
0000289_03801_d_0000830.jpg,7,16,10.58,0.0,0.0,0
0000289_03801_d_0000830.jpg,7,25,13.23,0.0,0.0,0
0000289_03801_d_0000830.jpg,8,23,13.56,0.0,0.0,0
0000289_03801_d_0000830.jpg,7,19,11.53,0.0,0.0,0
0000289_03801_d_0000830.jpg,9,22,14.07,0.0,0.0,0
0000289_03801_d_0000830.jpg,5,15,8.66,0.0,0.0,0
0000289_03801_d_0000830.jpg,7,26,13.49,0.0,0.0,0
0000289_03801_d_0000830.jpg,11,29,17.86,0.0,0.0,0
0000289_03801_d_0000830.jpg,7,26,13.49,0.0,0.0,0
0000289_03801_d_0000830.jpg,7,23,12.69,0.0,0.0,0
0000289_03801_d_0000830.jpg,9,17,12.37,0.0,0.0,0
0000289_03801_d_0000830.jpg,6,14,9.17,0.0,0.0,0
0000289_03801_d_0000830.jpg,8,27,14.7,0.0,0.0,0
0000289_03801_d_0000830.jpg,8,26,14.42,0.521,0.1601,1
0000289_03801_d_0000830.jpg,9,29,16.16,0.2366,0.2005,0
0000289_03801_d_0000830.jpg,9,30,16.43,0.5113,0.2423,1
0000289_03801_d_0000830.jpg,6,30,13.42,0.5118,0.3584,1
0000289_03801_d_0000830.jpg,7,31,14.73,0.4322,0.1999,0
0000289_03801_d_0000830.jpg,6,27,12.73,0.3884,0.2958,0
0000289_03801_d_0000830.jpg,7,25,13.23,0.5898,0.3414,1
0000289_03801_d_0000830.jpg,7,25,13.23,0.4988,0.156,0
0000289_03801_d_0000830.jpg,6,26,12.49,0.3114,0.4068,0
0000289_04001_d_0000831.jpg,23,46,32.53,0.6721,0.856,1
0000289_04001_d_0000831.jpg,14,33,21.49,0.0,0.0,0
0000289_04001_d_0000831.jpg,13,30,19.75,0.3785,0.3199,0
0000289_04001_d_0000831.jpg,10,33,18.17,0.5793,0.1683,1
0000289_04001_d_0000831.jpg,8,36,16.97,0.2781,0.1833,0
0000289_04001_d_0000831.jpg,9,35,17.75,0.6659,0.3214,1
0000289_04001_d_0000831.jpg,15,35,22.91,0.8104,0.2858,1
0000289_04001_d_0000831.jpg,9,38,18.49,0.0,0.0,0
0000289_04001_d_0000831.jpg,9,37,18.25,0.0,0.0,0
0000289_04001_d_0000831.jpg,8,28,14.97,0.0,0.0,0
0000289_04001_d_0000831.jpg,11,31,18.47,0.4831,0.1684,0
0000289_04001_d_0000831.jpg,11,28,17.55,0.0,0.0,0
0000289_04001_d_0000831.jpg,15,20,17.32,0.0,0.0,0
0000289_04001_d_0000831.jpg,11,33,19.05,0.0,0.0,0
0000289_04001_d_0000831.jpg,8,34,16.49,0.659,0.5044,1
0000289_04001_d_0000831.jpg,8,28,14.97,0.1653,0.1733,0
0000289_04001_d_0000831.jpg,7,21,12.12,0.3888,0.1973,0
0000289_04001_d_0000831.jpg,9,31,16.7,0.0,0.0,0
0000289_04001_d_0000831.jpg,10,24,15.49,0.0,0.0,0
0000289_04001_d_0000831.jpg,8,31,15.75,0.0,0.0,0
0000289_04001_d_0000831.jpg,12,31,19.29,0.0,0.0,0
0000289_04001_d_0000831.jpg,7,28,14.0,0.0,0.0,0
0000289_04001_d_0000831.jpg,6,15,9.49,0.1491,0.1718,0
0000289_04001_d_0000831.jpg,8,28,14.97,0.0,0.0,0
0000289_04001_d_0000831.jpg,8,25,14.14,0.0,0.0,0
0000289_04001_d_0000831.jpg,19,32,24.66,0.0,0.0,0
0000289_04001_d_0000831.jpg,14,38,23.07,0.0,0.0,0
0000289_04001_d_0000831.jpg,14,28,19.8,0.87,0.3775,1
0000289_04001_d_0000831.jpg,13,26,18.38,0.0,0.0,0
0000289_04001_d_0000831.jpg,11,21,15.2,0.0,0.0,0
0000289_04001_d_0000831.jpg,7,21,12.12,0.0,0.0,0
0000289_04001_d_0000831.jpg,7,22,12.41,0.0,0.0,0
0000289_04001_d_0000831.jpg,7,23,12.69,0.0,0.0,0
0000289_04001_d_0000831.jpg,11,21,15.2,0.0,0.0,0
0000289_04001_d_0000831.jpg,13,18,15.3,0.0,0.0,0
0000289_04001_d_0000831.jpg,23,44,31.81,0.0,0.0,0
0000289_04001_d_0000831.jpg,25,44,33.17,0.0,0.0,0
0000289_04201_d_0000832.jpg,26,43,33.44,0.5698,0.1965,1
0000289_04201_d_0000832.jpg,7,20,11.83,0.1186,0.628,0
0000289_04201_d_0000832.jpg,16,40,25.3,0.8782,0.7325,1
0000289_04201_d_0000832.jpg,14,43,24.54,0.7748,0.2392,1
0000289_04201_d_0000832.jpg,16,40,25.3,0.4053,0.4331,0
0000289_04201_d_0000832.jpg,13,26,18.38,0.7153,0.2996,1
0000289_04201_d_0000832.jpg,22,43,30.76,0.0,0.0,0
0000289_04201_d_0000832.jpg,18,39,26.5,0.0,0.0,0
0000289_04201_d_0000832.jpg,14,31,20.83,0.0,0.0,0
0000289_04201_d_0000832.jpg,12,27,18.0,0.5034,0.509,1
0000289_04201_d_0000832.jpg,15,21,17.75,0.496,0.3215,0
0000289_04201_d_0000832.jpg,9,18,12.73,0.0,0.0,0
0000289_04201_d_0000832.jpg,9,21,13.75,0.0,0.0,0
0000289_04201_d_0000832.jpg,14,41,23.96,0.8013,0.5646,1
0000289_04201_d_0000832.jpg,10,44,20.98,0.0,0.0,0
0000289_04201_d_0000832.jpg,12,44,22.98,0.2099,0.1513,0
0000289_04201_d_0000832.jpg,11,43,21.75,0.7252,0.2711,1
0000289_04201_d_0000832.jpg,13,41,23.09,0.0,0.0,0
0000289_04201_d_0000832.jpg,11,37,20.17,0.0,0.0,0
0000289_04201_d_0000832.jpg,10,29,17.03,0.1108,0.1893,0
0000289_04201_d_0000832.jpg,10,32,17.89,0.7774,0.2766,1
0000289_04201_d_0000832.jpg,10,34,18.44,0.0,0.0,0
0000289_04201_d_0000832.jpg,9,37,18.25,0.0,0.0,0
0000289_04201_d_0000832.jpg,11,37,20.17,0.0,0.0,0
0000289_04201_d_0000832.jpg,6,29,13.19,0.0,0.0,0
0000289_04201_d_0000832.jpg,8,31,15.75,0.0,0.0,0
0000289_04201_d_0000832.jpg,8,26,14.42,0.0,0.0,0
0000289_04201_d_0000832.jpg,10,25,15.81,0.0,0.0,0
0000289_04201_d_0000832.jpg,13,43,23.64,0.2124,0.186,0
0000289_04201_d_0000832.jpg,15,40,24.49,0.7739,0.3249,1
0000289_04201_d_0000832.jpg,12,38,21.35,0.5373,0.2515,1
0000289_04201_d_0000832.jpg,13,38,22.23,0.5301,0.2867,1
0000289_04201_d_0000832.jpg,13,37,21.93,0.0442,0.3313,0
0000289_04201_d_0000832.jpg,11,33,19.05,0.5126,0.4243,1
0000289_04201_d_0000832.jpg,14,44,24.82,0.7733,0.4608,1
0000289_04201_d_0000832.jpg,13,43,23.64,0.3294,0.1932,0
0000289_04201_d_0000832.jpg,10,46,21.45,0.6048,0.1866,1
0000289_04201_d_0000832.jpg,17,37,25.08,0.536,0.4086,1
0000289_04201_d_0000832.jpg,12,41,22.18,0.752,0.1855,1
0000289_04201_d_0000832.jpg,14,38,23.07,0.0,0.0,0
0000289_04201_d_0000832.jpg,13,31,20.07,0.0,0.0,0
0000289_04201_d_0000832.jpg,9,29,16.16,0.0,0.0,0
0000289_04201_d_0000832.jpg,9,27,15.59,0.0,0.0,0
0000289_04201_d_0000832.jpg,6,12,8.49,0.0,0.0,0
0000289_04201_d_0000832.jpg,10,30,17.32,0.0,0.0,0
0000289_04401_d_0000833.jpg,31,43,36.51,0.7135,0.2635,1
0000289_04401_d_0000833.jpg,34,56,43.63,0.117,0.4996,0
0000289_04401_d_0000833.jpg,26,39,31.84,0.5948,0.1656,1
0000289_04401_d_0000833.jpg,13,48,24.98,0.072,0.2759,0
0000289_04401_d_0000833.jpg,7,24,12.96,0.009,0.1826,0
0000289_04401_d_0000833.jpg,20,42,28.98,0.0,0.0,0
0000289_04401_d_0000833.jpg,19,41,27.91,0.646,0.4484,1
0000289_04401_d_0000833.jpg,31,52,40.15,0.8426,0.2627,1
0000289_04401_d_0000833.jpg,29,45,36.12,0.4524,0.4758,0
0000289_04401_d_0000833.jpg,12,27,18.0,0.7152,0.2504,1
0000289_04401_d_0000833.jpg,12,31,19.29,0.8876,0.2822,1
0000289_04401_d_0000833.jpg,12,26,17.66,0.0,0.0,0
0000289_04401_d_0000833.jpg,9,21,13.75,0.0,0.0,0
0000289_04401_d_0000833.jpg,9,20,13.42,0.0,0.0,0
0000289_04401_d_0000833.jpg,18,36,25.46,0.0,0.0,0
0000289_04401_d_0000833.jpg,14,39,23.37,0.7269,0.1988,1
0000289_04401_d_0000833.jpg,14,47,25.65,0.0,0.0,0
0000289_04401_d_0000833.jpg,16,48,27.71,0.2685,0.3954,0
0000289_04401_d_0000833.jpg,24,46,33.23,0.7813,0.728,1
0000289_04401_d_0000833.jpg,15,51,27.66,0.8521,0.4376,1
0000289_04401_d_0000833.jpg,16,48,27.71,0.142,0.296,0
0000289_04401_d_0000833.jpg,19,50,30.82,0.5634,0.167,1
0000289_04401_d_0000833.jpg,15,37,23.56,0.113,0.2523,0
0000289_04401_d_0000833.jpg,16,43,26.23,0.0,0.0,0
0000289_04401_d_0000833.jpg,18,38,26.15,0.1114,0.4117,0
0000289_04401_d_0000833.jpg,22,43,30.76,0.8437,0.3596,1
0000289_04401_d_0000833.jpg,16,48,27.71,0.8366,0.2385,1
0000289_04401_d_0000833.jpg,22,51,33.5,0.5707,0.1961,1
0000289_04401_d_0000833.jpg,17,44,27.35,0.6846,0.3206,1
0000289_04401_d_0000833.jpg,25,44,33.17,0.5997,0.2899,1
0000289_04401_d_0000833.jpg,21,49,32.08,0.6015,0.2605,1
0000289_04401_d_0000833.jpg,18,51,30.3,0.7917,0.2986,1
0000289_04401_d_0000833.jpg,19,47,29.88,0.5065,0.3002,1
0000289_04401_d_0000833.jpg,15,38,23.87,0.2242,0.4286,0
0000289_04401_d_0000833.jpg,17,43,27.04,0.0,0.0,0
0000289_04401_d_0000833.jpg,15,38,23.87,0.8217,0.4906,1
0000289_04401_d_0000833.jpg,16,45,26.83,0.8276,0.5423,1
0000289_04401_d_0000833.jpg,15,49,27.11,0.6893,0.1751,1
0000289_04401_d_0000833.jpg,16,40,25.3,0.9464,0.4341,1
0000289_04401_d_0000833.jpg,13,42,23.37,0.6039,0.3573,1
0000289_04401_d_0000833.jpg,14,41,23.96,0.565,0.3275,1
0000289_04401_d_0000833.jpg,14,30,20.49,0.5331,0.1847,1
0000289_04401_d_0000833.jpg,11,37,20.17,0.1728,0.2086,0
0000289_04401_d_0000833.jpg,13,35,21.33,0.0,0.0,0
0000289_04401_d_0000833.jpg,12,38,21.35,0.0,0.0,0
0000289_04401_d_0000833.jpg,12,36,20.78,0.0,0.0,0
0000289_04401_d_0000833.jpg,9,38,18.49,0.0,0.0,0
0000289_04401_d_0000833.jpg,11,35,19.62,0.4369,0.3162,0
0000289_04401_d_0000833.jpg,10,31,17.61,0.4813,0.1757,0
0000289_04401_d_0000833.jpg,8,27,14.7,0.0,0.0,0
0000289_04401_d_0000833.jpg,9,27,15.59,0.0,0.0,0
0000289_04401_d_0000833.jpg,11,37,20.17,0.0,0.0,0
0000289_04601_d_0000834.jpg,17,51,29.44,0.7295,0.2554,1
0000289_04601_d_0000834.jpg,23,51,34.25,0.7184,0.5578,1
0000289_04601_d_0000834.jpg,26,56,38.16,0.9166,0.6225,1
0000289_04601_d_0000834.jpg,20,39,27.93,0.2167,0.2488,0
0000289_04601_d_0000834.jpg,25,58,38.08,0.2662,0.1681,0
0000289_04601_d_0000834.jpg,40,50,44.72,0.0,0.0,0
0000289_04601_d_0000834.jpg,42,59,49.78,0.0,0.0,0
0000289_04601_d_0000834.jpg,17,44,27.35,0.9025,0.7275,1
0000289_04601_d_0000834.jpg,18,43,27.82,0.9157,0.7407,1
0000289_04601_d_0000834.jpg,16,63,31.75,0.4767,0.329,0
0000289_04601_d_0000834.jpg,19,62,34.32,0.6767,0.4046,1
0000289_04601_d_0000834.jpg,17,62,32.47,0.7419,0.361,1
0000289_04601_d_0000834.jpg,32,63,44.9,0.8664,0.7797,1
0000289_04601_d_0000834.jpg,20,56,33.47,0.2317,0.1782,0
0000289_04601_d_0000834.jpg,21,51,32.73,0.5429,0.2455,1
0000289_04601_d_0000834.jpg,24,60,37.95,0.438,0.1532,0
0000289_04601_d_0000834.jpg,25,59,38.41,0.7359,0.4426,1
0000289_04601_d_0000834.jpg,32,58,43.08,0.6092,0.4428,1
0000289_04601_d_0000834.jpg,26,65,41.11,0.7049,0.5247,1
0000289_04601_d_0000834.jpg,26,54,37.47,0.6254,0.4597,1
0000289_04601_d_0000834.jpg,36,58,45.69,0.6536,0.4747,1
0000289_04601_d_0000834.jpg,21,51,32.73,0.7771,0.7316,1
0000289_04601_d_0000834.jpg,18,43,27.82,0.0,0.0,0
0000289_04601_d_0000834.jpg,11,34,19.34,0.0,0.0,0
0000289_04601_d_0000834.jpg,35,70,49.5,0.0,0.0,0
0000289_04601_d_0000834.jpg,40,58,48.17,0.0,0.0,0
0000289_04601_d_0000834.jpg,36,65,48.37,0.0475,0.1694,0
0000289_04601_d_0000834.jpg,28,60,40.99,0.7515,0.2607,1
0000289_04601_d_0000834.jpg,41,59,49.18,0.768,0.1587,1
0000289_04601_d_0000834.jpg,32,55,41.95,0.6778,0.2591,1
0000289_04601_d_0000834.jpg,38,59,47.35,0.2769,0.2024,0
0000289_04601_d_0000834.jpg,10,28,16.73,0.7487,0.6315,1
0000289_04601_d_0000834.jpg,17,39,25.75,0.8558,0.5149,1
0000289_04601_d_0000834.jpg,13,31,20.07,0.0,0.0,0
0000289_04601_d_0000834.jpg,11,31,18.47,0.1354,0.2211,0
0000289_04601_d_0000834.jpg,14,37,22.76,0.7827,0.1877,1
0000289_04601_d_0000834.jpg,13,21,16.52,0.0,0.0,0
0000289_04601_d_0000834.jpg,12,23,16.61,0.0,0.0,0
0000289_04601_d_0000834.jpg,14,35,22.14,0.7998,0.6188,1
0000289_04601_d_0000834.jpg,11,38,20.45,0.0,0.0,0
0000289_04601_d_0000834.jpg,22,47,32.16,0.5683,0.174,1
0000289_04601_d_0000834.jpg,19,44,28.91,0.609,0.2381,1
0000289_04601_d_0000834.jpg,15,51,27.66,0.8486,0.2068,1
0000289_04601_d_0000834.jpg,16,46,27.13,0.0,0.0,0
0000289_04601_d_0000834.jpg,20,49,31.3,0.0,0.0,0
0000289_04601_d_0000834.jpg,17,50,29.15,0.5337,0.366,1
0000289_04601_d_0000834.jpg,19,52,31.43,0.6985,0.1516,1
0000289_04601_d_0000834.jpg,19,55,32.33,0.1621,0.5185,0
0000289_04601_d_0000834.jpg,21,56,34.29,0.7828,0.4941,1
0000289_04601_d_0000834.jpg,26,61,39.82,0.8123,0.5748,1
0000289_04601_d_0000834.jpg,19,52,31.43,0.0,0.0,0
0000289_04601_d_0000834.jpg,17,47,28.27,0.0,0.0,0
0000289_04601_d_0000834.jpg,18,40,26.83,0.0,0.0,0
0000289_04601_d_0000834.jpg,28,58,40.3,0.8098,0.3702,1
0000289_04801_d_0000835.jpg,8,19,12.33,0.0,0.0,0
0000289_04801_d_0000835.jpg,8,20,12.65,0.0,0.0,0
0000289_04801_d_0000835.jpg,10,22,14.83,0.0,0.0,0
0000289_04801_d_0000835.jpg,15,42,25.1,0.0,0.0,0
0000289_04801_d_0000835.jpg,16,49,28.0,0.7152,0.6608,1
0000289_04801_d_0000835.jpg,27,56,38.88,0.1448,0.1542,0
0000289_04801_d_0000835.jpg,25,58,38.08,0.0,0.0,0
0000289_04801_d_0000835.jpg,11,30,18.17,0.0,0.0,0
0000289_04801_d_0000835.jpg,9,24,14.7,0.0,0.0,0
0000289_04801_d_0000835.jpg,16,42,25.92,0.8071,0.2635,1
0000289_04801_d_0000835.jpg,10,28,16.73,0.0,0.0,0
0000289_04801_d_0000835.jpg,13,28,19.08,0.0,0.0,0
0000289_04801_d_0000835.jpg,14,17,15.43,0.0,0.0,0
0000289_04801_d_0000835.jpg,13,13,13.0,0.0,0.0,0
0000289_04801_d_0000835.jpg,11,19,14.46,0.0,0.0,0
0000289_04801_d_0000835.jpg,11,23,15.91,0.0,0.0,0
0000289_04801_d_0000835.jpg,10,22,14.83,0.0,0.0,0
0000289_04801_d_0000835.jpg,15,47,26.55,0.0,0.0,0
0000289_04801_d_0000835.jpg,16,29,21.54,0.0,0.0,0
0000289_04801_d_0000835.jpg,22,30,25.69,0.0,0.0,0
0000289_04801_d_0000835.jpg,27,71,43.78,0.7898,0.243,1
0000289_04801_d_0000835.jpg,30,65,44.16,0.6029,0.1956,1
0000289_04801_d_0000835.jpg,36,64,48.0,0.1997,0.2124,0
0000289_04801_d_0000835.jpg,29,65,43.42,0.0,0.0,0
0000289_04801_d_0000835.jpg,22,53,34.15,0.5832,0.3617,1
0000289_04801_d_0000835.jpg,14,42,24.25,0.7156,0.2719,1
0000289_04801_d_0000835.jpg,16,43,26.23,0.8486,0.6229,1
0000289_04801_d_0000835.jpg,33,19,25.04,0.0,0.0,0
0000289_04801_d_0000835.jpg,29,18,22.85,0.0,0.0,0
0000289_04801_d_0000835.jpg,25,59,38.41,0.385,0.3627,0
0000289_04801_d_0000835.jpg,25,71,42.13,0.8804,0.6509,1
0000289_04801_d_0000835.jpg,29,45,36.12,0.9265,0.6338,1
0000289_05001_d_0000836.jpg,30,40,34.64,0.6281,0.6091,1
0000289_05001_d_0000836.jpg,27,44,34.47,0.7987,0.3507,1
0000289_05001_d_0000836.jpg,35,55,43.87,0.0,0.0,0
0000289_05001_d_0000836.jpg,28,61,41.33,0.9449,0.8015,1
0000289_05001_d_0000836.jpg,17,37,25.08,0.8795,0.6942,1
0000289_05001_d_0000836.jpg,16,34,23.32,0.0,0.0,0
0000289_05001_d_0000836.jpg,10,17,13.04,0.0,0.0,0
0000289_05001_d_0000836.jpg,14,30,20.49,0.0,0.0,0
0000289_05001_d_0000836.jpg,11,39,20.71,0.4729,0.2466,0
0000289_05001_d_0000836.jpg,12,39,21.63,0.7458,0.3128,1
0000289_05001_d_0000836.jpg,12,41,22.18,0.8545,0.2698,1
0000289_05001_d_0000836.jpg,17,37,25.08,0.1696,0.3349,0
0000289_05001_d_0000836.jpg,13,23,17.29,0.0,0.0,0
0000289_05001_d_0000836.jpg,12,32,19.6,0.712,0.3592,1
0000289_05001_d_0000836.jpg,14,29,20.15,0.1956,0.38,0
0000289_05001_d_0000836.jpg,16,35,23.66,0.0,0.0,0
0000289_05001_d_0000836.jpg,14,36,22.45,0.0,0.0,0
0000289_05001_d_0000836.jpg,15,33,22.25,0.0,0.0,0
0000289_05001_d_0000836.jpg,31,61,43.49,0.9056,0.4483,1
0000289_05001_d_0000836.jpg,40,60,48.99,0.9364,0.7468,1
0000289_05001_d_0000836.jpg,15,35,22.91,0.5853,0.238,1
0000289_05001_d_0000836.jpg,19,37,26.51,0.0,0.0,0
0000289_05001_d_0000836.jpg,11,24,16.25,0.0,0.0,0
0000289_05001_d_0000836.jpg,7,28,14.0,0.0,0.0,0
0000289_05001_d_0000836.jpg,8,22,13.27,0.0,0.0,0
0000289_05201_d_0000837.jpg,23,46,32.53,0.0,0.0,0
0000289_05201_d_0000837.jpg,18,38,26.15,0.0,0.0,0
0000289_05201_d_0000837.jpg,25,39,31.22,0.0592,0.1529,0
0000289_05201_d_0000837.jpg,16,34,23.32,0.0,0.0,0
0000289_05201_d_0000837.jpg,10,22,14.83,0.0,0.0,0
0000289_05201_d_0000837.jpg,9,25,15.0,0.0,0.0,0
0000289_05201_d_0000837.jpg,12,28,18.33,0.0,0.0,0
0000289_05201_d_0000837.jpg,9,14,11.22,0.0,0.0,0
0000289_05201_d_0000837.jpg,12,30,18.97,0.0,0.0,0
0000289_05201_d_0000837.jpg,16,31,22.27,0.0,0.0,0
0000289_05201_d_0000837.jpg,8,30,15.49,0.0,0.0,0
0000289_05201_d_0000837.jpg,17,40,26.08,0.0,0.0,0
0000289_05201_d_0000837.jpg,17,42,26.72,0.0,0.0,0
0000289_05201_d_0000837.jpg,22,45,31.46,0.0,0.0,0
0000289_05201_d_0000837.jpg,9,25,15.0,0.1507,0.2239,0
0000289_05201_d_0000837.jpg,12,34,20.2,0.7024,0.3804,1
0000289_05201_d_0000837.jpg,17,41,26.4,0.7575,0.5236,1
0000289_05201_d_0000837.jpg,26,40,32.25,0.1611,0.3035,0
0000289_05201_d_0000837.jpg,18,51,30.3,0.7735,0.7501,1
0000289_05201_d_0000837.jpg,20,46,30.33,0.0,0.0,0
0000289_05201_d_0000837.jpg,35,54,43.47,0.9099,0.5374,1
0000289_05201_d_0000837.jpg,34,50,41.23,0.0,0.0,0
0000289_05201_d_0000837.jpg,17,45,27.66,0.0,0.0,0
0000289_05201_d_0000837.jpg,15,49,27.11,0.0,0.0,0
0000289_05401_d_0000838.jpg,36,58,45.69,0.0,0.0,0
0000289_05401_d_0000838.jpg,33,59,44.12,0.6528,0.1655,1
0000289_05401_d_0000838.jpg,32,56,42.33,0.0,0.0,0
0000289_05401_d_0000838.jpg,21,45,30.74,0.0,0.0,0
0000289_05401_d_0000838.jpg,20,41,28.64,0.001,0.238,0
0000289_05401_d_0000838.jpg,22,46,31.81,0.0,0.0,0
0000289_05401_d_0000838.jpg,27,43,34.07,0.0,0.0,0
0000289_05401_d_0000838.jpg,17,48,28.57,0.0,0.0,0
0000289_05401_d_0000838.jpg,26,40,32.25,0.6008,0.1569,1
0000289_05401_d_0000838.jpg,21,50,32.4,0.4044,0.1936,0
0000289_05401_d_0000838.jpg,17,22,19.34,0.0,0.0,0
0000289_05401_d_0000838.jpg,19,35,25.79,0.0,0.0,0
0000289_05401_d_0000838.jpg,18,35,25.1,0.0,0.0,0
0000289_05401_d_0000838.jpg,14,28,19.8,0.0,0.0,0
0000289_05401_d_0000838.jpg,11,28,17.55,0.0,0.0,0
0000289_05401_d_0000838.jpg,10,25,15.81,0.0,0.0,0
0000289_05401_d_0000838.jpg,8,21,12.96,0.0,0.0,0
0000289_05401_d_0000838.jpg,11,26,16.91,0.0,0.0,0
0000289_05401_d_0000838.jpg,11,26,16.91,0.0,0.0,0
0000289_05401_d_0000838.jpg,7,16,10.58,0.0,0.0,0
0000289_05401_d_0000838.jpg,7,18,11.22,0.0,0.0,0
0000289_05401_d_0000838.jpg,9,19,13.08,0.0,0.0,0
0000289_05401_d_0000838.jpg,8,17,11.66,0.0,0.0,0
0000289_05401_d_0000838.jpg,10,13,11.4,0.0,0.0,0
0000289_05401_d_0000838.jpg,10,28,16.73,0.0,0.0,0
0000289_05401_d_0000838.jpg,18,32,24.0,0.8689,0.211,1
0000289_05401_d_0000838.jpg,15,31,21.56,0.6991,0.4265,1
0000289_05401_d_0000838.jpg,19,45,29.24,0.7825,0.402,1
0000289_05601_d_0000839.jpg,38,69,51.21,0.0396,0.1997,0
0000289_05601_d_0000839.jpg,28,67,43.31,0.0,0.0,0
0000289_05601_d_0000839.jpg,18,27,22.05,0.0,0.0,0
0000289_05601_d_0000839.jpg,20,44,29.66,0.0,0.0,0
0000289_05601_d_0000839.jpg,15,36,23.24,0.0,0.0,0
0000289_05601_d_0000839.jpg,17,44,27.35,0.0,0.0,0
0000289_05601_d_0000839.jpg,19,44,28.91,0.0,0.0,0
0000289_05601_d_0000839.jpg,26,56,38.16,0.7269,0.2727,1
0000289_05601_d_0000839.jpg,19,44,28.91,0.0,0.0,0
0000289_05601_d_0000839.jpg,21,54,33.67,0.0,0.0,0
0000289_05601_d_0000839.jpg,15,38,23.87,0.0,0.0,0
0000289_05601_d_0000839.jpg,20,37,27.2,0.7398,0.3925,1
0000289_05601_d_0000839.jpg,15,40,24.49,0.8904,0.5162,1
0000289_05601_d_0000839.jpg,25,34,29.15,0.0,0.0,0
0000289_05601_d_0000839.jpg,16,38,24.66,0.8123,0.5927,1
0000289_05601_d_0000839.jpg,16,28,21.17,0.0,0.0,0
